time,Open,High,Low,Close,Volume
2025-03-24 16:10:00,390.07,390.57,390.03,390.54,66
2025-03-24 16:11:00,390.53,390.85,390.41,390.54,68
2025-03-24 16:12:00,390.52,391.15,390.52,391.15,51
2025-03-24 16:13:00,391.15,391.51,391.13,391.38,45
2025-03-24 16:14:00,391.4,391.55,391.09,391.09,52
2025-03-24 16:15:00,391.09,391.39,391.06,391.24,41
2025-03-24 16:16:00,391.24,391.74,391.15,391.66,51
2025-03-24 16:17:00,391.68,391.68,391.19,391.34,38
2025-03-24 16:18:00,391.37,391.63,391.3,391.52,47
2025-03-24 16:19:00,391.57,391.79,391.52,391.71,37
2025-03-24 16:20:00,391.71,392.27,391.71,392.21,56
2025-03-24 16:21:00,392.19,392.36,391.95,392.2,54
2025-03-24 16:22:00,392.2,392.29,392.12,392.29,44
2025-03-24 16:23:00,392.22,392.46,392.2,392.44,48
2025-03-24 16:24:00,392.5,392.5,392.29,392.29,26
2025-03-24 16:25:00,392.3,392.41,392.12,392.32,46
2025-03-24 16:26:00,392.25,392.33,391.89,392.04,49
2025-03-24 16:27:00,392.02,392.09,391.88,391.88,37
2025-03-24 16:28:00,391.82,392.03,391.75,391.77,45
2025-03-24 16:29:00,391.61,391.72,391.53,391.67,48
2025-03-24 16:30:00,391.65,391.72,391.3,391.64,58
2025-03-24 16:31:00,391.66,391.66,391.38,391.47,42
2025-03-24 16:32:00,391.47,391.62,391.4,391.43,46
2025-03-24 16:33:00,391.45,391.5,391.38,391.41,39
2025-03-24 16:34:00,391.45,391.48,391.14,391.43,56
2025-03-24 16:35:00,391.43,391.49,391.28,391.48,57
2025-03-24 16:36:00,391.48,391.86,391.48,391.86,40
2025-03-24 16:37:00,391.89,392.12,391.77,391.85,36
2025-03-24 16:38:00,391.85,391.93,391.79,391.84,17
2025-03-24 16:39:00,391.86,391.88,391.65,391.83,47
2025-03-24 16:40:00,391.85,392.02,391.83,391.99,37
2025-03-24 16:41:00,391.97,392.2,391.97,392.2,23
2025-03-24 16:42:00,392.2,392.23,391.93,391.97,46
2025-03-24 16:43:00,391.91,392.12,391.83,392.11,32
2025-03-24 16:44:00,392.1,392.1,391.81,392.01,45
2025-03-24 16:45:00,391.99,392.19,391.84,391.9,35
2025-03-24 16:46:00,391.94,392.19,391.94,392.03,39
2025-03-24 16:47:00,391.99,392.09,391.93,392.01,39
2025-03-24 16:48:00,392.04,392.19,392.01,392.05,27
2025-03-24 16:49:00,392.1,392.27,392.1,392.22,23
2025-03-24 16:50:00,392.25,392.44,392.25,392.35,39
2025-03-24 16:51:00,392.37,392.37,392.05,392.05,20
2025-03-24 16:52:00,392.07,392.33,392.05,392.2,28
2025-03-24 16:53:00,392.27,392.27,392.08,392.16,40
2025-03-24 16:54:00,392.22,392.24,392.01,392.03,25
2025-03-24 16:55:00,392.01,392.04,391.85,392.04,37
2025-03-24 16:56:00,392.06,392.14,391.91,391.91,42
2025-03-24 16:57:00,391.89,391.99,391.76,391.95,58
2025-03-24 16:58:00,391.92,392.0,391.76,391.77,34
2025-03-24 16:59:00,391.77,391.84,391.54,391.83,49
2025-03-24 17:00:00,391.85,392.07,391.78,392.07,41
2025-03-24 17:01:00,392.02,392.02,391.78,391.8,27
2025-03-24 17:02:00,391.78,392.12,391.73,392.04,64
2025-03-24 17:03:00,392.04,392.35,392.02,392.3,37
2025-03-24 17:04:00,392.32,392.49,392.26,392.45,32
2025-03-24 17:05:00,392.43,392.48,392.2,392.33,28
2025-03-24 17:06:00,392.31,392.77,392.31,392.67,52
2025-03-24 17:07:00,392.71,392.87,392.64,392.87,45
2025-03-24 17:08:00,392.88,393.01,392.8,392.96,34
2025-03-24 17:09:00,393.04,393.18,393.01,393.1,37
2025-03-24 17:10:00,393.09,393.19,393.06,393.19,30
2025-03-24 17:11:00,393.2,393.27,392.94,392.98,43
